SalesOrderID,Customer,TotalAmount,CaseKey,Product,ShippingCondition,DeliveryDatePassed
SO2465,C015,9750,SOI6176,P134,Standard,1
SO2466,C015,17260,SOI6177,P119,Standard,0
SO2466,C015,17260,SOI6178,P130,Express,1
SO2466,C015,17260,SOI6179,P129,Standard,1
SO2466,C015,17260,SOI6180,P113,Standard,0
SO2467,C009,2390,SOI6181,P111,Standard,1
SO2467,C009,2390,SOI6182,P117,Standard,0
SO2468,C004,765,SOI6183,P106,Express,0
SO2468,C004,765,SOI6184,P104,Express,1
SO2468,C004,765,SOI6185,P112,Standard,0
SO2469,C003,21440,SOI6186,P131,Express,0
SO2469,C003,21440,SOI6187,P133,Express,1
SO2469,C003,21440,SOI6188,P113,Standard,1
SO2470,C015,13200,SOI6189,P132,Express,1
SO2470,C015,13200,SOI6190,P134,Standard,0
SO2471,C009,22100,SOI6191,P129,Standard,0
SO2471,C009,22100,SOI6192,P133,Express,1
SO2471,C009,22100,SOI6193,P134,Standard,0
SO2472,C001,21350,SOI6194,P133,Express,1
SO2472,C001,21350,SOI6195,P122,Standard,0
SO2472,C001,21350,SOI6196,P134,Express,1
SO2472,C001,21350,SOI6197,P131,Express,0
SO2473,C009,15160,SOI6198,P119,Standard,0
SO2473,C009,15160,SOI6199,P132,Express,0
SO2473,C009,15160,SOI6200,P117,Standard,0
SO2474,C009,5060,SOI6201,P108,Standard,1
SO2474,C009,5060,SOI6202,P119,Express,1
SO2475,C007,6000,SOI6203,P130,Standard,1
SO2476,C015,13850,SOI6204,P121,Express,1
SO2476,C015,13850,SOI6205,P131,Express,0
SO2476,C015,13850,SOI6206,P119,Standard,0
SO2477,C007,14000,SOI6207,P132,Standard,0
SO2477,C007,14000,SOI6208,P117,Express,1
SO2477,C007,14000,SOI6209,P134,Standard,0
SO2478,C005,8100,SOI6210,P129,Standard,0
SO2478,C005,8100,SOI6211,P129,Express,0
SO2478,C005,8100,SOI6212,P134,Express,0
SO2479,C009,15490,SOI6213,P128,Standard,0
SO2479,C009,15490,SOI6214,P120,Standard,0
SO2479,C009,15490,SOI6215,P132,Express,1
SO2480,C008,15610,SOI6216,P116,Standard,0
SO2480,C008,15610,SOI6217,P122,Express,0
SO2480,C008,15610,SOI6218,P130,Express,1
SO2480,C008,15610,SOI6219,P118,Standard,0
SO2481,C015,8010,SOI6220,P122,Express,0
SO2481,C015,8010,SOI6221,P113,Standard,0
SO2481,C015,8010,SOI6222,P134,Express,1
SO2482,C009,400,SOI6223,P105,Standard,1
SO2483,C008,5100,SOI6224,P100,Standard,1
SO2483,C008,5100,SOI6225,P122,Standard,0
SO2484,C005,11350,SOI6226,P122,Standard,0
SO2484,C005,11350,SOI6227,P117,Express,1
SO2484,C005,11350,SOI6228,P134,Standard,0
SO2484,C005,11350,SOI6229,P122,Express,0
SO2485,C001,18280,SOI6230,P134,Express,1
SO2485,C001,18280,SOI6231,P123,Standard,0
SO2485,C001,18280,SOI6232,P117,Express,1
SO2485,C001,18280,SOI6233,P132,Express,1
SO2486,C001,3200,SOI6234,P122,Express,0
SO2486,C001,3200,SOI6235,P105,Standard,0
SO2487,C014,15360,SOI6236,P130,Express,1
SO2487,C014,15360,SOI6237,P132,Standard,1
SO2487,C014,15360,SOI6238,P128,Standard,1
SO2487,C014,15360,SOI6239,P109,Express,1
SO2488,C012,2250,SOI6240,P122,Express,0
SO2488,C012,2250,SOI6241,P130,Express,0
SO2488,C012,2250,SOI6242,P129,Standard,0
SO2489,C015,14400,SOI6243,P123,Standard,1
SO2489,C015,14400,SOI6244,P134,Standard,1
SO2489,C015,14400,SOI6245,P110,Standard,0
SO2489,C015,14400,SOI6246,P123,Standard,0
SO2490,C005,1740,SOI6247,P117,Express,0
SO2490,C005,1740,SOI6248,P119,Express,0
SO2491,C004,3150,SOI6249,P129,Express,1
SO2491,C004,3150,SOI6250,P119,Standard,0
SO2492,C015,4710,SOI6251,P128,Express,1
SO2492,C015,4710,SOI6252,P133,Express,1
SO2492,C015,4710,SOI6253,P117,Express,0
SO2493,C002,3760,SOI6254,P118,Standard,0
SO2493,C002,3760,SOI6255,P108,Standard,0
SO2494,C002,2120,SOI6256,P127,Express,1
SO2494,C002,2120,SOI6257,P106,Express,1
SO2494,C002,2120,SOI6258,P131,Express,0
SO2495,C005,450,SOI6259,P129,Express,1
SO2496,C007,7800,SOI6260,P100,Express,0
SO2496,C007,7800,SOI6261,P134,Express,0
SO2497,C009,6430,SOI6262,P131,Standard,0
SO2497,C009,6430,SOI6263,P109,Standard,0
SO2497,C009,6430,SOI6264,P123,Express,0
SO2497,C009,6430,SOI6265,P127,Standard,1
SO2498,C009,20600,SOI6266,P129,Standard,1
SO2498,C009,20600,SOI6267,P134,Express,0
SO2498,C009,20600,SOI6268,P133,Express,1
SO2498,C009,20600,SOI6269,P134,Standard,0
SO2499,C003,800,SOI6270,P106,Standard,0
SO2499,C003,800,SOI6271,P117,Standard,1
SO2499,C003,800,SOI6272,P106,Standard,1
SO2500,C009,3220,SOI6273,P134,Express,0
SO2500,C009,3220,SOI6274,P117,Express,1
SO2500,C009,3220,SOI6275,P111,Express,1
SO2501,C007,8250,SOI6276,P127,Express,0
SO2501,C007,8250,SOI6277,P134,Standard,0
SO2501,C007,8250,SOI6278,P100,Standard,0
SO2501,C007,8250,SOI6279,P100,Standard,0
SO2502,C012,900,SOI6280,P134,Express,1
SO2503,C004,4070,SOI6281,P117,Express,1
SO2503,C004,4070,SOI6282,P128,Standard,0
SO2503,C004,4070,SOI6283,P122,Standard,0
SO2504,C009,1050,SOI6284,P122,Express,1
SO2505,C010,80,SOI6285,P108,Express,1
SO2506,C015,14240,SOI6286,P117,Express,0
SO2506,C015,14240,SOI6287,P133,Express,1
SO2506,C015,14240,SOI6288,P130,Express,0
SO2507,C001,2745,SOI6289,P112,Express,1
SO2507,C001,2745,SOI6290,P122,Standard,1
SO2507,C001,2745,SOI6291,P128,Standard,1
SO2508,C009,4500,SOI6292,P134,Express,0
SO2509,C002,10635,SOI6293,P123,Express,1
SO2509,C002,10635,SOI6294,P119,Standard,0
SO2509,C002,10635,SOI6295,P112,Standard,1
SO2509,C002,10635,SOI6296,P132,Express,0
SO2510,C009,18800,SOI6297,P133,Express,1
SO2510,C009,18800,SOI6298,P118,Express,1
SO2510,C009,18800,SOI6299,P110,Standard,0
SO2511,C002,5700,SOI6300,P127,Express,1
SO2511,C002,5700,SOI6301,P118,Express,1
SO2512,C009,2710,SOI6302,P127,Express,1
SO2512,C009,2710,SOI6303,P120,Standard,0
SO2512,C009,2710,SOI6304,P122,Standard,0
SO2513,C004,2270,SOI6305,P122,Express,0
SO2513,C004,2270,SOI6306,P113,Standard,0
SO2513,C004,2270,SOI6307,P123,Standard,0
SO2514,C004,11080,SOI6308,P118,Express,0
SO2514,C004,11080,SOI6309,P117,Express,0
SO2515,C009,7200,SOI6310,P119,Express,1
SO2516,C001,12400,SOI6311,P122,Express,1
SO2516,C001,12400,SOI6312,P123,Standard,0
SO2516,C001,12400,SOI6313,P100,Standard,0
SO2517,C015,1800,SOI6314,P134,Express,1
SO2518,C015,5600,SOI6315,P128,Express,1
SO2518,C015,5600,SOI6316,P134,Standard,0
SO2518,C015,5600,SOI6317,P127,Express,0
SO2518,C015,5600,SOI6318,P121,Standard,0
SO2519,C009,800,SOI6319,P131,Standard,0
SO2520,C009,180,SOI6320,P109,Standard,0
SO2521,C015,9500,SOI6321,P100,Express,0
SO2521,C015,9500,SOI6322,P128,Express,1
SO2522,C003,6520,SOI6323,P131,Standard,0
SO2522,C003,6520,SOI6324,P117,Standard,0
SO2523,C014,1120,SOI6325,P117,Standard,0
SO2524,C009,8640,SOI6326,P109,Express,1
SO2524,C009,8640,SOI6327,P134,Express,0
SO2524,C009,8640,SOI6328,P123,Standard,0
SO2525,C010,16000,SOI6329,P133,Express,1
SO2525,C010,16000,SOI6330,P133,Standard,0
SO2526,C009,6900,SOI6331,P123,Standard,0
SO2526,C009,6900,SOI6332,P133,Standard,0
SO2527,C015,4810,SOI6333,P129,Express,1
SO2527,C015,4810,SOI6334,P117,Standard,0
SO2527,C015,4810,SOI6335,P102,Standard,0
SO2528,C015,5000,SOI6336,P130,Express,1
SO2529,C015,14820,SOI6337,P123,Express,0
SO2529,C015,14820,SOI6338,P100,Express,1
SO2529,C015,14820,SOI6339,P133,Express,0
SO2529,C015,14820,SOI6340,P108,Express,0
SO2530,C009,10900,SOI6341,P133,Express,1
SO2530,C009,10900,SOI6342,P123,Express,1
SO2531,C009,6300,SOI6343,P134,Express,0
SO2532,C015,12690,SOI6344,P122,Express,0
SO2532,C015,12690,SOI6345,P132,Standard,0
SO2532,C015,12690,SOI6346,P117,Standard,0
SO2532,C015,12690,SOI6347,P131,Express,0
SO2533,C011,6350,SOI6348,P133,Express,1
SO2533,C011,6350,SOI6349,P129,Express,0
SO2533,C011,6350,SOI6350,P123,Express,1
SO2534,C015,320,SOI6351,P108,Standard,0
SO2535,C009,9700,SOI6352,P130,Standard,1
SO2535,C009,9700,SOI6353,P128,Standard,0
SO2535,C009,9700,SOI6354,P119,Standard,1
SO2536,C015,8000,SOI6355,P130,Standard,0
SO2537,C009,4200,SOI6356,P122,Standard,1
SO2537,C009,4200,SOI6357,P122,Standard,0
SO2538,C015,2800,SOI6358,P123,Standard,0
SO2538,C015,2800,SOI6359,P122,Express,1
SO2538,C015,2800,SOI6360,P114,Standard,0
SO2539,C001,3600,SOI6361,P134,Express,0
SO2540,C009,750,SOI6362,P111,Standard,0
SO2541,C003,5900,SOI6363,P123,Standard,1
SO2541,C003,5900,SOI6364,P134,Express,0
SO2541,C003,5900,SOI6365,P122,Express,1
SO2541,C003,5900,SOI6366,P105,Standard,1
SO2542,C015,500,SOI6367,P128,Express,0
SO2543,C005,4600,SOI6368,P134,Standard,1
SO2543,C005,4600,SOI6369,P128,Standard,0
SO2544,C009,24000,SOI6370,P132,Express,1
SO2544,C009,24000,SOI6371,P118,Standard,0
SO2544,C009,24000,SOI6372,P129,Express,1
SO2545,C004,1800,SOI6373,P119,Standard,0
SO2546,C011,4500,SOI6374,P134,Standard,1
SO2546,C011,4500,SOI6375,P129,Express,0
SO2547,C015,6735,SOI6376,P134,Standard,0
SO2547,C015,6735,SOI6377,P123,Standard,0
SO2547,C015,6735,SOI6378,P112,Express,0
SO2547,C015,6735,SOI6379,P113,Express,1
SO2548,C005,320,SOI6380,P108,Express,0
SO2549,C015,14050,SOI6381,P128,Standard,0
SO2549,C015,14050,SOI6382,P100,Standard,1
SO2549,C015,14050,SOI6383,P118,Express,0
SO2550,C015,60,SOI6384,P112,Express,0
SO2551,C007,25850,SOI6385,P129,Standard,0
SO2551,C007,25850,SOI6386,P133,Express,1
SO2551,C007,25850,SOI6387,P119,Standard,0
SO2551,C007,25850,SOI6388,P132,Express,0
SO2552,C015,15250,SOI6389,P119,Standard,1
SO2552,C015,15250,SOI6390,P133,Standard,1
SO2552,C015,15250,SOI6391,P122,Express,0
SO2552,C015,15250,SOI6392,P100,Standard,0
SO2553,C009,9470,SOI6393,P118,Express,0
SO2553,C009,9470,SOI6394,P120,Standard,0
SO2553,C009,9470,SOI6395,P119,Standard,0
SO2553,C009,9470,SOI6396,P133,Express,1
SO2554,C009,350,SOI6397,P105,Standard,0
SO2555,C001,23150,SOI6398,P133,Standard,0
SO2555,C001,23150,SOI6399,P122,Express,0
SO2555,C001,23150,SOI6400,P115,Standard,0
SO2555,C001,23150,SOI6401,P132,Standard,0
SO2556,C015,150,SOI6402,P127,Standard,0
SO2557,C015,9015,SOI6403,P123,Express,1
SO2557,C015,9015,SOI6404,P118,Standard,0
SO2557,C015,9015,SOI6405,P112,Standard,0
SO2558,C003,3960,SOI6406,P120,Express,0
SO2558,C003,3960,SOI6407,P123,Express,1
SO2558,C003,3960,SOI6408,P123,Express,1
SO2559,C012,1410,SOI6409,P127,Standard,1
SO2559,C012,1410,SOI6410,P127,Express,1
SO2559,C012,1410,SOI6411,P106,Express,0
SO2560,C002,16200,SOI6412,P119,Standard,0
SO2560,C002,16200,SOI6413,P123,Standard,0
SO2560,C002,16200,SOI6414,P119,Standard,1
SO2561,C015,10550,SOI6415,P105,Express,1
SO2561,C015,10550,SOI6416,P118,Express,0
SO2561,C015,10550,SOI6417,P118,Express,1
SO2561,C015,10550,SOI6418,P122,Standard,0
SO2562,C002,14800,SOI6419,P129,Standard,0
SO2562,C002,14800,SOI6420,P123,Standard,1
SO2562,C002,14800,SOI6421,P128,Express,0
SO2562,C002,14800,SOI6422,P118,Express,1
SO2563,C010,7650,SOI6423,P100,Express,1
SO2563,C010,7650,SOI6424,P105,Express,1
SO2564,C009,2790,SOI6425,P117,Standard,0
SO2564,C009,2790,SOI6426,P120,Express,1
SO2565,C014,6300,SOI6427,P123,Standard,0
SO2565,C014,6300,SOI6428,P133,Standard,0
SO2566,C009,9520,SOI6429,P134,Express,0
SO2566,C009,9520,SOI6430,P105,Standard,1
SO2566,C009,9520,SOI6431,P108,Express,1
SO2566,C009,9520,SOI6432,P123,Standard,0
SO2567,C013,11180,SOI6433,P131,Express,0
SO2567,C013,11180,SOI6434,P132,Express,0
SO2567,C013,11180,SOI6435,P109,Standard,0
SO2567,C013,11180,SOI6436,P118,Express,0
SO2568,C001,8400,SOI6437,P118,Express,1
SO2569,C015,6540,SOI6438,P116,Express,1
SO2569,C015,6540,SOI6439,P130,Express,1
SO2570,C012,7740,SOI6440,P106,Express,1
SO2570,C012,7740,SOI6441,P100,Express,0
SO2571,C003,250,SOI6442,P128,Express,1
SO2572,C001,700,SOI6443,P109,Express,1
SO2572,C001,700,SOI6444,P106,Express,0
SO2573,C003,9300,SOI6445,P119,Express,1
SO2573,C003,9300,SOI6446,P123,Standard,0
SO2574,C015,480,SOI6447,P108,Express,0
SO2575,C001,700,SOI6448,P122,Express,1
SO2576,C006,5910,SOI6449,P109,Express,1
SO2576,C006,5910,SOI6450,P128,Standard,0
SO2576,C006,5910,SOI6451,P131,Express,1
SO2577,C009,6300,SOI6452,P119,Express,1
SO2577,C009,6300,SOI6453,P134,Express,1
SO2578,C013,3000,SOI6454,P132,Standard,0
SO2579,C009,5940,SOI6455,P109,Express,0
SO2579,C009,5940,SOI6456,P134,Express,1
SO2579,C009,5940,SOI6457,P122,Express,0
SO2580,C007,14700,SOI6458,P132,Standard,0
SO2580,C007,14700,SOI6459,P129,Standard,0
SO2580,C007,14700,SOI6460,P128,Express,0
SO2580,C007,14700,SOI6461,P131,Express,0
SO2581,C013,11600,SOI6462,P118,Express,1
SO2581,C013,11600,SOI6463,P130,Standard,0
SO2582,C005,10560,SOI6464,P106,Express,0
SO2582,C005,10560,SOI6465,P132,Express,0
SO2582,C005,10560,SOI6466,P123,Standard,0
SO2583,C004,8365,SOI6467,P119,Express,1
SO2583,C004,8365,SOI6468,P113,Standard,0
SO2583,C004,8365,SOI6469,P122,Standard,0
SO2583,C004,8365,SOI6470,P112,Standard,0
SO2584,C007,4410,SOI6471,P129,Express,0
SO2584,C007,4410,SOI6472,P106,Standard,0
SO2585,C009,5000,SOI6473,P130,Express,1
SO2585,C009,5000,SOI6474,P132,Express,0
SO2586,C009,9900,SOI6475,P134,Express,1
SO2586,C009,9900,SOI6476,P134,Express,1
SO2587,C009,15850,SOI6477,P115,Express,0
SO2587,C009,15850,SOI6478,P100,Standard,0
SO2587,C009,15850,SOI6479,P122,Standard,0
SO2588,C012,10820,SOI6480,P123,Express,1
SO2588,C012,10820,SOI6481,P123,Express,0
SO2588,C012,10820,SOI6482,P113,Express,1
SO2588,C012,10820,SOI6483,P119,Standard,0
SO2589,C003,19700,SOI6484,P133,Express,1
SO2589,C003,19700,SOI6485,P122,Express,1
SO2589,C003,19700,SOI6486,P130,Standard,0
SO2590,C007,1400,SOI6487,P117,Express,1
SO2591,C004,8400,SOI6488,P123,Standard,0
SO2591,C004,8400,SOI6489,P123,Standard,1
SO2591,C004,8400,SOI6490,P134,Express,0
SO2591,C004,8400,SOI6491,P128,Express,1
SO2592,C005,18000,SOI6492,P133,Express,1
SO2593,C002,27200,SOI6493,P130,Standard,0
SO2593,C002,27200,SOI6494,P132,Express,0
SO2593,C002,27200,SOI6495,P123,Express,0
SO2593,C002,27200,SOI6496,P118,Express,0
SO2594,C004,4740,SOI6497,P114,Express,1
SO2594,C004,4740,SOI6498,P117,Express,0
SO2595,C015,5450,SOI6499,P122,Express,1
SO2595,C015,5450,SOI6500,P132,Standard,0
SO2595,C015,5450,SOI6501,P122,Express,0
SO2596,C009,3850,SOI6502,P100,Express,1
SO2596,C009,3850,SOI6503,P109,Standard,0
SO2596,C009,3850,SOI6504,P111,Standard,0
SO2596,C009,3850,SOI6505,P117,Standard,0
SO2597,C012,1200,SOI6506,P123,Express,0
SO2598,C011,7620,SOI6507,P123,Express,1
SO2598,C011,7620,SOI6508,P109,Express,1
SO2598,C011,7620,SOI6509,P133,Express,1
SO2598,C011,7620,SOI6510,P109,Express,1
SO2599,C009,18930,SOI6511,P118,Express,0
SO2599,C009,18930,SOI6512,P113,Express,0
SO2599,C009,18930,SOI6513,P122,Express,1
SO2599,C009,18930,SOI6514,P132,Standard,0
SO2600,C006,5350,SOI6515,P123,Standard,0
SO2600,C006,5350,SOI6516,P122,Standard,0
SO2600,C006,5350,SOI6517,P118,Express,1
SO2601,C010,700,SOI6518,P105,Standard,1
SO2601,C010,700,SOI6519,P105,Express,1
SO2602,C013,6490,SOI6520,P120,Express,1
SO2602,C013,6490,SOI6521,P114,Standard,0
SO2602,C013,6490,SOI6522,P128,Express,0
SO2603,C010,10500,SOI6523,P123,Standard,0
SO2603,C010,10500,SOI6524,P100,Standard,0
SO2603,C010,10500,SOI6525,P127,Express,1
SO2604,C009,5300,SOI6526,P133,Express,0
SO2604,C009,5300,SOI6527,P134,Express,0
SO2604,C009,5300,SOI6528,P132,Standard,0
SO2605,C004,3390,SOI6529,P106,Standard,0
SO2605,C004,3390,SOI6530,P129,Express,0
SO2606,C015,12870,SOI6531,P117,Express,1
SO2606,C015,12870,SOI6532,P128,Standard,1
SO2606,C015,12870,SOI6533,P130,Standard,1
SO2606,C015,12870,SOI6534,P130,Express,0
SO2607,C004,7960,SOI6535,P100,Express,1
SO2607,C004,7960,SOI6536,P120,Standard,0
SO2607,C004,7960,SOI6537,P105,Standard,0
SO2608,C013,5400,SOI6538,P117,Standard,0
SO2608,C013,5400,SOI6539,P133,Standard,0
SO2609,C005,9300,SOI6540,P123,Standard,0
SO2609,C005,9300,SOI6541,P132,Express,0
SO2610,C001,8100,SOI6542,P123,Express,0
SO2610,C001,8100,SOI6543,P119,Standard,0
SO2610,C001,8100,SOI6544,P123,Standard,0
SO2611,C002,4500,SOI6545,P123,Standard,0
SO2611,C002,4500,SOI6546,P123,Express,0
SO2611,C002,4500,SOI6547,P118,Express,0
SO2612,C007,210,SOI6548,P112,Standard,1
SO2612,C007,210,SOI6549,P127,Express,0
SO2613,C009,4000,SOI6550,P131,Express,1
SO2614,C001,6000,SOI6551,P130,Standard,1
SO2615,C001,14800,SOI6552,P105,Standard,0
SO2615,C001,14800,SOI6553,P100,Standard,1
SO2615,C001,14800,SOI6554,P130,Standard,1
SO2615,C001,14800,SOI6555,P134,Standard,0
SO2616,C015,13800,SOI6556,P130,Express,0
SO2616,C015,13800,SOI6557,P134,Express,1
SO2616,C015,13800,SOI6558,P131,Express,1
SO2617,C003,400,SOI6559,P108,Express,1
SO2618,C015,250,SOI6560,P128,Express,1
SO2619,C005,2700,SOI6561,P105,Standard,0
SO2619,C005,2700,SOI6562,P128,Standard,0
SO2619,C005,2700,SOI6563,P123,Standard,0
SO2620,C010,13500,SOI6564,P132,Express,0
SO2621,C003,15600,SOI6565,P134,Express,1
SO2621,C003,15600,SOI6566,P122,Standard,0
SO2621,C003,15600,SOI6567,P132,Express,0
SO2621,C003,15600,SOI6568,P132,Standard,0
SO2622,C003,3150,SOI6569,P122,Standard,0
SO2623,C007,12200,SOI6570,P123,Express,0
SO2623,C007,12200,SOI6571,P130,Standard,0
SO2623,C007,12200,SOI6572,P118,Standard,0
SO2623,C007,12200,SOI6573,P100,Express,0
SO2624,C004,3150,SOI6574,P134,Standard,0
SO2624,C004,3150,SOI6575,P129,Express,1
SO2625,C010,12600,SOI6576,P132,Standard,0
SO2625,C010,12600,SOI6577,P123,Express,0
SO2626,C001,3260,SOI6578,P117,Standard,0
SO2626,C001,3260,SOI6579,P128,Express,0
SO2626,C001,3260,SOI6580,P122,Express,0
SO2627,C015,16080,SOI6581,P117,Express,0
SO2627,C015,16080,SOI6582,P100,Express,1
SO2627,C015,16080,SOI6583,P129,Standard,0
SO2627,C015,16080,SOI6584,P105,Standard,0
SO2628,C010,1280,SOI6585,P123,Standard,0
SO2628,C010,1280,SOI6586,P113,Express,1
SO2629,C007,17550,SOI6587,P100,Standard,1
SO2629,C007,17550,SOI6588,P105,Standard,0
SO2629,C007,17550,SOI6589,P131,Express,0
SO2629,C007,17550,SOI6590,P100,Express,0
SO2630,C002,1440,SOI6591,P111,Standard,0
SO2630,C002,1440,SOI6592,P101,Standard,0
SO2630,C002,1440,SOI6593,P106,Standard,0
SO2631,C015,7500,SOI6594,P118,Standard,0
SO2631,C015,7500,SOI6595,P123,Express,0
SO2631,C015,7500,SOI6596,P101,Standard,0
SO2632,C002,14830,SOI6597,P108,Standard,0
SO2632,C002,14830,SOI6598,P128,Standard,0
SO2632,C002,14830,SOI6599,P132,Express,1
SO2632,C002,14830,SOI6600,P131,Express,1
SO2633,C015,690,SOI6601,P108,Standard,0
SO2633,C015,690,SOI6602,P129,Standard,0
SO2634,C012,6350,SOI6603,P129,Standard,0
SO2634,C012,6350,SOI6604,P105,Express,1
SO2634,C012,6350,SOI6605,P134,Standard,0
SO2634,C012,6350,SOI6606,P130,Express,0
SO2635,C010,7850,SOI6607,P122,Express,1
SO2635,C010,7850,SOI6608,P131,Standard,0
SO2635,C010,7850,SOI6609,P129,Express,1
SO2636,C015,8940,SOI6610,P117,Standard,1
SO2636,C015,8940,SOI6611,P134,Standard,0
SO2637,C008,10280,SOI6612,P130,Standard,0
SO2637,C008,10280,SOI6613,P123,Express,0
SO2637,C008,10280,SOI6614,P117,Express,0
SO2637,C008,10280,SOI6615,P134,Express,0
SO2638,C002,4000,SOI6616,P133,Express,0
SO2639,C015,1400,SOI6617,P122,Express,1
SO2640,C011,5100,SOI6618,P123,Express,0
SO2640,C011,5100,SOI6619,P134,Standard,0
SO2640,C011,5100,SOI6620,P119,Standard,0
SO2641,C015,4500,SOI6621,P134,Express,0
SO2642,C005,3000,SOI6622,P131,Express,0
SO2642,C005,3000,SOI6623,P105,Express,1
SO2642,C005,3000,SOI6624,P118,Standard,0
SO2642,C005,3000,SOI6625,P127,Express,0
SO2643,C013,11600,SOI6626,P133,Express,0
SO2643,C013,11600,SOI6627,P119,Standard,0
SO2643,C013,11600,SOI6628,P123,Standard,0
SO2644,C015,8400,SOI6629,P134,Standard,0
SO2644,C015,8400,SOI6630,P134,Standard,1
SO2644,C015,8400,SOI6631,P122,Express,1
SO2644,C015,8400,SOI6632,P134,Express,1
SO2645,C015,10550,SOI6633,P130,Express,0
SO2645,C015,10550,SOI6634,P130,Express,1
SO2645,C015,10550,SOI6635,P128,Standard,0
SO2645,C015,10550,SOI6636,P129,Express,0
SO2646,C002,5700,SOI6637,P119,Standard,0
SO2646,C002,5700,SOI6638,P132,Express,0
SO2647,C009,18835,SOI6639,P112,Standard,0
SO2647,C009,18835,SOI6640,P133,Express,1
SO2647,C009,18835,SOI6641,P134,Standard,1
SO2648,C015,3200,SOI6642,P123,Standard,0
SO2648,C015,3200,SOI6643,P130,Standard,0
SO2649,C008,12000,SOI6644,P132,Standard,0
SO2650,C004,7280,SOI6645,P100,Express,1
SO2650,C004,7280,SOI6646,P117,Standard,0
SO2650,C004,7280,SOI6647,P134,Express,0
SO2650,C004,7280,SOI6648,P120,Express,1
SO2651,C015,3000,SOI6649,P130,Standard,0
SO2652,C013,1800,SOI6650,P134,Standard,0
SO2653,C005,19800,SOI6651,P119,Standard,1
SO2653,C005,19800,SOI6652,P134,Standard,0
SO2653,C005,19800,SOI6653,P100,Standard,0
SO2654,C003,27705,SOI6654,P134,Standard,0
SO2654,C003,27705,SOI6655,P112,Express,1
SO2654,C003,27705,SOI6656,P100,Express,1
SO2654,C003,27705,SOI6657,P100,Express,1
SO2655,C003,16550,SOI6658,P119,Standard,1
SO2655,C003,16550,SOI6659,P122,Standard,0
SO2655,C003,16550,SOI6660,P134,Express,0
SO2655,C003,16550,SOI6661,P128,Express,0
SO2656,C004,30100,SOI6662,P119,Standard,1
SO2656,C004,30100,SOI6663,P133,Standard,0
SO2656,C004,30100,SOI6664,P122,Standard,0
SO2656,C004,30100,SOI6665,P133,Standard,0
SO2657,C004,19400,SOI6666,P100,Express,0
SO2657,C004,19400,SOI6667,P123,Standard,0
SO2657,C004,19400,SOI6668,P133,Express,1
SO2658,C009,3660,SOI6669,P117,Standard,0
SO2658,C009,3660,SOI6670,P123,Standard,0
SO2658,C009,3660,SOI6671,P130,Express,1
SO2658,C009,3660,SOI6672,P129,Standard,1
SO2659,C015,10200,SOI6673,P119,Standard,0
SO2659,C015,10200,SOI6674,P132,Express,1
SO2659,C015,10200,SOI6675,P123,Standard,0
SO2660,C009,16400,SOI6676,P132,Standard,0
SO2660,C009,16400,SOI6677,P123,Express,0
SO2660,C009,16400,SOI6678,P100,Standard,0
SO2660,C009,16400,SOI6679,P131,Express,1
SO2661,C013,5420,SOI6680,P130,Standard,0
SO2661,C013,5420,SOI6681,P116,Standard,0
SO2661,C013,5420,SOI6682,P134,Standard,1
SO2662,C009,19750,SOI6683,P122,Express,1
SO2662,C009,19750,SOI6684,P118,Standard,0
SO2662,C009,19750,SOI6685,P134,Express,0
SO2662,C009,19750,SOI6686,P133,Express,1
SO2663,C015,2710,SOI6687,P108,Express,1
SO2663,C015,2710,SOI6688,P106,Express,0
SO2663,C015,2710,SOI6689,P134,Express,1
SO2663,C015,2710,SOI6690,P122,Standard,0
SO2664,C006,160,SOI6691,P108,Standard,0
SO2665,C010,20940,SOI6692,P131,Express,0
SO2665,C010,20940,SOI6693,P100,Express,1
SO2665,C010,20940,SOI6694,P109,Standard,0
SO2666,C009,1350,SOI6695,P127,Express,0
SO2667,C002,11600,SOI6696,P130,Express,1
SO2667,C002,11600,SOI6697,P118,Express,1
SO2668,C002,20900,SOI6698,P133,Standard,0
SO2668,C002,20900,SOI6699,P118,Express,1
SO2668,C002,20900,SOI6700,P114,Express,1
SO2669,C006,4150,SOI6701,P122,Standard,1
SO2669,C006,4150,SOI6702,P134,Express,1
SO2669,C006,4150,SOI6703,P123,Express,1
SO2670,C007,20800,SOI6704,P134,Express,0
SO2670,C007,20800,SOI6705,P128,Express,1
SO2670,C007,20800,SOI6706,P128,Express,1
SO2670,C007,20800,SOI6707,P133,Standard,0
SO2671,C002,4500,SOI6708,P100,Standard,0
SO2672,C002,13250,SOI6709,P119,Standard,0
SO2672,C002,13250,SOI6710,P102,Express,1
SO2672,C002,13250,SOI6711,P131,Standard,0
SO2672,C002,13250,SOI6712,P133,Express,1
SO2673,C010,19940,SOI6713,P131,Standard,1
SO2673,C010,19940,SOI6714,P108,Express,1
SO2673,C010,19940,SOI6715,P134,Standard,0
SO2673,C010,19940,SOI6716,P118,Standard,0
SO2674,C009,760,SOI6717,P105,Express,0
SO2674,C009,760,SOI6718,P108,Standard,0
SO2674,C009,760,SOI6719,P113,Express,1
SO2675,C010,1800,SOI6720,P134,Express,0
SO2676,C012,12400,SOI6721,P118,Express,0
SO2676,C012,12400,SOI6722,P122,Standard,0
SO2677,C014,13650,SOI6723,P132,Express,0
SO2677,C014,13650,SOI6724,P122,Standard,0
